university,konu,tr,en
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"Bu tez, esas olarak tom Dieck dönüşümünün pozitif tom Dieck dönüşümü ve negatif tom Dieck dönüşümü olmak üzere gerçel tekil Burnside halkasında iki dönüşüme ayrıştırılması hakkındadır. Bunu yaparken, öncelikle gerçel Lefschetz değişmezini gerçel tekil Burnside halkasının bir elemanıolarak tanımladık. Sonra herhangi bir RG-modülünün tom Dieck dönüşümü altındaki görüntüsünün bu modülün küresinin Lefschetz değişmeziyle aynı olduğu gerçeğini kullanarak pozitif ve negatif tom Dieck dönüşümlerinin gerçel tekil Burnside halkasına ait olduğunu ispatladık.",This thesis is mainly concerned with a decomposition of the reduced tom Dieck map die from the real representation ring to the unit group of the Burnside ring into two maps positive tom Dieck map and negative tom Dieck map of the real monomial Burnside ring. The key idea is to introduce a real Lefschetz invariant as an element of the real monomial Burnside ring and to generalize the assertion that the image of an RG-module under the tom Dieck map coincides with the Lefschetz invariant of the sphere of the same module.
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"F. Riesz ve Sz.-Nagy tarafından yazılmış olan Leçons d'analyse fonctionnelleadlı kitabın ek bölümünde, Sz.Nagy [15] bugün genleşme teorisinin en önemlisonuçlarından biri sayılan *-semigruplar üzerinde pozitif tanımlı operatör değerlifonksiyonlarla ilgili bir teorem ispatladı. Aynı yıl W.F. Stinespring [11] ' de C*-cebirleri üzerinde tamamen pozitif fonksiyonlar için başka bir teorem ispatladı.Daha sonra F.H. Szafraniec [14] bu iki teoremin aslında eşdeğer olduğunu gösterdi.R.M. Loynes, motivasyonunu çok değişkenli stokastik modellerden aldığıüzerinde, değerini uygun seçilmiş bir topolojik uzayda alan, vektör değerli biriç çarpım tanımlı olan VH-uzaylarını tanımlayarak B. Sz.-Nagy' nin teoremininbir versiyonunu bu uzaylar için ispatladı.Bu tezin amacı; R.M. Loynes'in yukarıda bahsedilen teoreminin ayrıntılı birispatını verip, bu teoremin ve Steinspring teoreminin Arveson tarafından B*-cebirleri için ispatlanan [2] versiyonunun [14]' ü takip ederek ve [2]' den fikirlerkullanarak eşdeğer olduklarını gösterip, Steinspring teoreminin C* ve B*-cebirleriiçin VH-uzaylarında benzerlerini elde ederek bu teoremlerin R.M. Loynes' in teoremiyleolan ilişkilerini incelemektir.","In the Appendix of the book Leçons d'analyse fonctionnelle by F. Riesz andB. Sz.-Nagy, B. Sz.-Nagy [15] proved an important theorem on operator valuedpositive definite maps on *-semigroups, which today can be considered as one ofthe pioneering results of dilation theory. In the same year W.F. Stinespring [11]proved another celebrated theorem about dilation of operator valued completelypositive linear maps on C*-algebras. Then F.H. Szafraniec [14] showed that thesetheorems are actually equivalent.Due to reasons coming from multivariate stochastic processes R.M. Loynes [7],considered a generalization of B. Sz.-Nagy's Theorem for vector Hilbert spaces(that he called VH-spaces). These VH-spaces have ""inner products"" that arevector valued, into the so-called ""admissible spaces"".This work is aimed at providing a detailed proof of R.M. Loynes Theorem thatgeneralizes B. Sz.-Nagy, a detailed proof of the equivalence of Stinespring's Theoremin the Arveson formulation [2] for B*-algebras with B. Sz.-Nagy's Theoremfollowing the lines in [14] together with some ideas from [2], and to get VH-variantsof Stinespring's Theorem for C*-algebras and B*-algebras. Relationsbetween these theorems are also considered."
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,Bu tez'de Ramanujan'ın bölüşüm fonksiyonu için vermiş olduğu denklemleri vebunların kombinatoriksel izahlarını çalışacağız. Yöntemlerimiz ağırlıklı olarakteta fonksiyonları teorisininden olacak.,"In this thesis, we study Ramanujan's congruences for the partition function andsome of their combinatorial interpretations. Our main tools are from the theoryof theta function."
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"İntegre edilebilir sistemlerin birleştirilmesi için iki farklıyaklaşım sunuyoruz. Her iki yaklaşım da klasik R- matrisformulasyonuna dayanmaktadır. İlk yaklaşım, (1+1) boyutluintegre edilebilir \Delta- türevlenebilir sistemlerin, onlarınikili Hamilton yapılarının ve korunan niceliklerinin elde edilmesiüstüne kuruludur. İkinci yaklaşım ise Reel sayılar üzerinde integreedilebilir ayrık sistemlerin ve integre edilebilir dağılımsızsistemlerin genelleştirilmesidir. Dağılımsız sistemler içindeformasyon kuvantumlama yöntemi ele alınmaktadır. Ayrıca bu tezdesunulan teoriler çeşitli iyi bilinen örneklere uygulanmaktadır.","We present two approaches to unify the integrable systems. Bothapproaches are based on the classical R-matrix formalism. Thefirst approach proceeds from the construction of(1+1)-dimensional integrable \Delta-differential systems onregular time scales together with bi-Hamiltonian structures andconserved quantities. The second approach is established upon thegeneral framework of integrable discrete systems on Real numbers andintegrable dispersionless systems. We discuss the deformationquantization scheme for the dispersionless systems. We also applythe theories presented in this dissertation, to several well-knownexamples."
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"Sonlu grup G için permütasyon modüllerini B(G) ile gösterilen Burnside halkasından karakter halkasına, tanımlanmış olan doğrusallaştırma fonksiyonu ile elde edebiliriz. Fakat bütün KG-modülleri permütasyon modülü değildir. Bütün KG-modüllerini elde etmek için B(G)'yi B(C,G) ile ifade edilen tekil Burnside halkasıyla değiştirmek gerekir. G'nin alt gruplarına ve bölüm gruplarına bakarak B(C,G) hakkında bilgi toplayabiliriz. Bunun için ikili küme izlecinin düzenlemesi uygundur. Tekil Burnside halklarını ikili küme izleci olarak düşünebiliriz. Özel olarak p-gruplar için deflasyon fonksiyonu ve 2-grupları için tekil Burnside izlecinin basit izleçleri incelendi.","Given a finite group G, we can realize the permutationmodules by the linearization map defined from the Burnsidering B(G) to the character ring of G.But not all KG-modules are permutation modules. Torealize all the KG-modules we need to replace B(G) bythe monomial Burnside ring B(C,G). We can get informationabout monomial Burnside ring of G by considering subgroups or quotient groups ofG. For this the setting of biset functorsis suitable. We can consider the monomial Burnside ring as abiset functor and study the elemental maps: transfer,retriction, inflation, deflation and isogation. Among thesemaps, deflation is somewhat difficult and requires moreconsideration. In particular, we examine deflation for p-groups and study the simple composition factors of the real monomial Burnside functor for 2-groups."
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,1925 yılında keşfedilen Pauli dışarlama ilkesine göre aynı kuvantum durumunuaynı iki elektron işgal edemez. Elektron yoğunluk dizeyi cinsinden bunun anlamıözdeğerlerin 1 üst sınırı ile sınırlandırılmasıdır. 1926 yılında bu ilke çoklu elektrondalga işlevinin eksi bakışıklılığı ile değiştirilmiştir. Bu savda yukarıdaadı geçen değişikliğin elektron yoğunluk dizeyi üzerindeki Pauli ilkesini aşan etkisihakkındaki bir problemin iki değişik çözümünü sunacağız.,"According to the Pauli exclusion principle, discovered in 1925, no two identicalelectrons may occupy the same quantum state. In terms of electron density matrixthis amounts to an upper bound for its eigenvalues by 1. In 1926, it has beenreplaced by skew-symmetry of a multi-electron wave function. In this thesis wegive two different solutions to a problem about the impact of this replacement onthe electron density matrix, which goes far beyond the original Pauli principle."
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"Bu tezde basit singülerliği olan kompleks izdüşel6.dereceden eğriler çalışıldı. Klasik Zariskiçiftlerini oluşturan eğrilerin, özellikle dedüğüm içerenlerin, singülerliği koruyandeformasyona göre sınıflandırması yapıldı.Klasik Zariski çiftlerini oluşturan singülerlikkümelerinin, bir tanesinin dışında, her biri enfazla iki aileye karşılık gelir ki bunlar, abundant veabundant olmayandır. Diğer bir tanesi üç aileyekarşılık gelir ki bunlar da abundant ve iki eşlenikabundant olmayandır. Bu sınıflandırma latisler veikinci dereceden formlar kullanılarak aritmetik bir yollayapılmaktadır.","In this thesis we study complex projective sextic curves withsimple singularities. All curves constituting classical Zariskipairs, especially those with nodes, are enumerated and classifiedup to equisingular deformation. Every set of singularitiesconstituting a classical Zariski pair gives rise to at most twofamilies, called abundant and non-abundant except for one whichgives rise to three families, one abundant and two conjugatenon-abundant. This classification is done arithmetically with theaid of integral lattices and quadratic forms."
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"Sonlu ¨obeklerin adlanım kuramı sonlu bir ¨obek olan G'ye iki geleneksel kurulumili¸skilendirmektedir. Bunlar G'nin adlanım dolamı ve G'nin Burnside dolamıdır.Bu dolamlar ¨u¸c geleneksel i¸slevden gelen ¨ozel bir yapıyı payla¸smaktadırlar. Bui¸slevler kısıtlav, e¸slev ve aktarım i¸slevleridir. Bu yapıya sahip ba¸ska do?gal kurulumlardabulunmaktadır ve Green tarafından ortaya konan Mackey izle¸clerikuramı bu t¨ur nesneleri incelemektedir.Yukarıdaki kurulumlar ¸si¸sirme ve s¨ond¨urme i¸slevlerinden gelen bir yapıyı dapayla¸smaktadırlar. Bu ileri yapıya sahip nesnelerin incelenmesini sa?glayan ikietki izle¸cleri Bouc tarafından ke¸sfedilmi¸stir.Mackey izle¸cleri ile iki etki izle¸cleri arasında bazı do?gal kurulumlar bulunmaktadır.¨Orne?gin ¨obek (e¸s)benzeti izleci. Bu t¨ur ara yapıları inceleyebilmeki¸cin Bouc ¸simdi k¨uresel tanımlı Mackey izle¸cleri olarak bilinen kavramı ortayakoymu¸stur. Bu izle¸clerin ismi Webb tarafından verilmi¸stir.Bu savda yukarıdaki kuramları birarada inceleyece?giz. Bunu yapmak i¸cinpar¸ca ulamı iki etki izle¸clerinin ulamına denk olan cebiri d¨u¸s¨unece?giz. Anasonu¸clarımız basit ¨obek izle¸clerini sınıflandıracak ve tanımlarını yapacak. Ayrıcabu t¨ur ulamlar i¸cin bir yarı-basitlilik ¨ol¸c¨ut¨u ispatlayaca?gız.","Representation theory of finite groups associates two classical constructionsto a group G, namely the representation ring of G and the Burnside ring of G.These rings share a special structure that comes from three classical maps, namelyrestriction, conjugation, and transfer maps. These are not the only objects havingthis structure and the theory of Mackey functors, introduced by Green, unifiesthe treatment of such objects.The above constructions share a further structure that comes from two othermaps, the inflation map and the deflation map. Unified treatment of the objectshaving this further structure was introduced by Bouc [4]. These objects are calledbiset functors.Between Mackey functors and biset functors there lies more natural constructions,for example the functor of group (co)homology. In order to handle these intermediatestructures, Bouc introduced another concept, now known as globallydefinedMackey functors, a name given by Webb.In this thesis, we unify the above theories by considering the algebra whosemodule category is equivalent to the category of biset functors and by introducingalcahestic group functors. Our main results classify and describe simple alcahesticgroup functors and give a criterion of semisimplicity for the categories of thesefunctors."
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,,"In this thesis we try to relate the subfunctor structure of a given Mackey functorM for a finite group G to the submodule structure of the KNG(H)-module M(H)where H is a subgroup of G.We mainly study the socle and the radical of a Mackey functor M for a finitegroup G over a field K, (usually, of characteristic p > 0). For a subgroup Hof G, we construct bijections between some classes of the simple subfunctors ofM and some classes of the simple KNG(H)-submodules of M(H). We relate themultiplicity of a simple Mackey functor SGH,V in the socle of M to the multiplicityof V in the socle of a certain KNG(H)-submodule of M(H). We also obtainsimilar results for the maximal subfunctors of M. We specialize our results tosome specific kinds of Mackey functors for G that includes the functors obtainedby inducing or restricting a simple Mackey functor, Mackey functors for a p-group,the fixed point functor, and the Burnside functor BGK.Let M be the Mackey functor ""GK SKH,W for G obtained by inducing a simpleMackey functor SKH,W for K. For example, we observe that the socle and theradical of M can be determined from the socle and the radical of the KNG(H)-module V =""NG(H)NK(H)W. We also find similar results for Mackey functors obtainedby restricting a simple Mackey functor. Moreover, we derive criterions for aMackey functor obtained by inducing or restricting a simple Mackey functor tobe simple, semisimple or indecomposable.Our results about induced or restricted Mackey functors include Mackey functorversions of two classical and frequently used results in the representationtheory finite groups, namely Clifford?s theorem and Green?s indecomposibilitytheorem.We also apply our general results to Mackey functors satisfying some specialconditions such as having a unique maximal or simple subfunctor, being uniserial,and being a functor for a p-group. We give some results about primordial andcoprimordial subgroups of G for such kind of functors, and we refine our generalresults and obtain, for instance, a criterion for a Mackey functor to be a quotientof a projective Mackey functor, and find some information about compositionseries.In later chapters the main Mackey functor to which we apply our generalresults is the Burnside functor BGK. We first find the maximal subfunctors of BGKfor any group G, and obtain some results about evaluations of the terms of theradical series of BGK. We also get some results about simple Mackey functors inradical layers of BGKwhose minimal subgroups are p-subgroup of G. Assumingthat G is a p-group we find the first four top factors of the radical series of BGK,and assuming further that G is an abelian p-group we find the radical series ofBGKcompletely, which means that in this case we find the evaluations of the termsof the radical series, and the simple Mackey functors appearing in radical layers,and the Loewy length of BGK. We also study the socle series of BGK. This seems tobe harder than the radical series. Nevertheless, we obtain similar results for thesocle series of BGKassuming mostly that G is an abelian p-group. To illustrateapplications of our general results we also study briefly the radical and the socleseries of fixed point functors FPGV where V is a one dimensional KG-module.We finish this thesis by trying to find possible relations between the socles andthe radicals of the Mackey functors of the form T and FT where T is a Mackeyfunctor and F is one of the functors restriction, inflation, evaluation, or adjointsof them, between Mackey functor categories.Keywords: Mackey functor, Mackey algebra, simple, indecomposable, restriction,induction, evaluation, socle, radical, Clifford?s theorem, Green?s indecomposibilitytheorem, maximal subfunctor, Brauer quotient, minimal subfunctor, restrictionkernel, primordial, coprimordial, uniserial, Burnside functor, socle series,radical series, composition series, composition factors, Loewy lenght, fixed pointfunctor, functors for p-groups."
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"Grup cebirlerinin modÄulleri i»cin Green uyu»sumu 1964 yılında Green tarafındanortaya koyuldu. Mackey izleçleri için olan versiyonu 1982 yılında, Sasaki tarafın-dan ortaya koyuldu. Sasaki'nin Mackey izleci uyuşumunu karakterize etmesi,Green izleçleri kuramını baz alır. Bu tezde, Sasaki'nin Mackey izleci uyuşumununasıl karakterize ettiğini inceledik ve konuyu diğer bir yoldan nitelendirdik. Bizimyaptığımız nitelendirme Green'in ilk modül kuramsal yaklaşımına daha yakındır.Bu iki nitelendirmenin aynı oldu¸gunu gösterdik. Bunun sayesinde köşeyi, kaynağıve Green uyuçumlarını tespit etmek için yeni bir yol elde ettik; bunu bazıörneklerle gösterdik.","The Green corespondence for modules of group algebras was introduced by Greenin 1964. A version for Mackey functors was introduced by Sasaki in 1982. Sasaki'scharacterization of Mackey functor correspondence was based on the theory ofGreen functors. In this thesis, we give Sasaki's characterization and an alternativecharacterization of the Mackey functor correspondence. Our characterization iscloser to Green's original module theoretic approach. We show that the twocharacterizations are equivalent. This yields a new way of determining vertices,sources and Green correspondents; we shall illustrate this with some examples."
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"Bu tezde ilk olarak projektif uzaydaki tek terimli eğrilerden geometrik tamkesişim olanları tespit etme problemi çalışılmıştır. Ayrıca bir eğriyi geometriktam kesişim olarak veren hiperyüzeylerin denklemlerini bulma problemi ile deilgilenilmiştir. Simetrik tek terimli eğrilerden aritmetik olarak Cohen-Macaulayolanlarının, üzerinde tam kesişim olduğu yüzeylerin denklemleri de bulunmuştur.Bunun yanı sıra, P^{n}'deki bir geometrik tam kesişim tek terimli eğrisindenP^{n+1}'de sonsuz tane geometrik tam kesişim tek terimli eğri üreten bir yöntemgeliştirilmiştir. Bu yaklaşımın avantajı, elde edilen yeni eğrileri verenhiperyüzeylerin denklemlerini bulmasıdır. Üretilen eğrilerin, son zamanların enpopüler tekniklerinden biri olan yarıgrup birleştirme metoduyla elde edilipedilemeyeceğini kontrol etmek için de sayısal bir ölçüt verilmiştir.Son olarak, yarıgrup birleştirme metodu kullanılarak, teğet konisi Cohen-Macaulay olan sonsuz yeni afin tek terimli eğri meydana getirilmiştir. Böylece,Hilbert fonksiyonu azalmayan bir boyutlu yerel halkalar elde edilmiştir. Bunaek olarak, A^{n}'deki Hilbert fonksiyonu azalmayan tek terimli bir eğriden A^{n+1}'deaynı özelliğe sahip ama teğet konu Cohen-Macaulay olmayan sonsuz tek terimlieğri üretilmiştir.","In this thesis, we first study the problem of determining set theoretic completeintersection (s.t.c.i.) projective monomial curves. We are also interested in findingthe equations of the hypersurfaces on which the monomial curve lie as set theoreticcomplete intersection. We find these equations for symmetric ArithmeticallyCohen-Macaulay monomial curves.We describe a method to produce infinitely many s.t.c.i. monomial curves inP^{n+1} starting from one single s.t.c.i. monomial curve in P^{n}. Our approach hasthe side novelty of describing explicitly the equations of hypersurfaces on whichthese new monomial curves lie as s.t.c.i.. On the other hand, semigroup gluingbeing one of the most popular techniques of recent research, we develop numericalcriteria to determine when these new curves can or cannot be obtained via gluing.Finally, by using the technique of gluing semigroups, we give infinitely manynew families of affine monomial curves in arbitrary dimensions with Cohen-Macaulay tangent cones. This gives rise to large families of 1-dimensional localrings with arbitrary embedding dimensions and having non-decreasing Hilbertfunctions. We also construct infinitely many affine monomial curves in A^{n+1}whose tangent cone is not Cohen Macaulay and whose Hilbert function is nondecreasingfrom a single monomial curve in A^{n} with the same property."
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"Sayı teorisinde bir cisimin sınıf sayısı ünemli bir sabittir. Zaman işinde bazio ccisim genişlemeleri işin sınıf sayısı hesaplandı. Bu tezde ise Klein -4 group cisims cgenişlemeleri işin Kuroda tarzı sınıf sayısı formülünü ele alacağız.s c uu u gAnahtar süzcükler : Sınıf sayısı, Sınıf cismi teorisi.ouiv","In number theory theory, the class number of a ï¬eld is a signiï¬cant invariant.All over the time, people have come up with formulas for some cases and in thisthesis I will discuss a proof of a class number formula for V4 -extensions.Keywords: Class Field Theory, Class number.iii"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"Bu tezde kırılgan cisimlerin par¸calanmasını benzeten bir sistem anlatılacaktır. Sistem, ¸cok y¨uzl¨u ¨u¸c boyutlu ¸sekillerin etki altında kırılmasını canlandırmak i¸cin katı cisim benzetim y¨ontemlerini sınırlama bazlı bir model ile birle¸stirir. Cisimler, iki kom¸su k¨utlenin uzaklık koruyan do?grusal bir sınırlama fonksiyonu ile birbirine ba?glandı?gı k¨utle grupları olarak betimlenmi¸stir. Cisimlerin hareketi normal olarak serbest katı cisim dinami?gine uygun olarak ger¸cekle¸stirilir. Kırılma hesaplamaları sadece devamsız ¸carpı¸sma durumlarında yapılır. C¸ arpı¸sma durumunda sınırlamalara etki eden kuvvetler hesaplanır. Bu kuvvetler cismin nasıl ve nereden kırılaca?gını belirler. Varolan kırılma sistemlerinin ¸co?gundaki sorun, kullanılan tekniklerin hesaplama bazında pahalı olmasından ya da do?grulu?gu sa?glamak adına ¸cok sayıda ufak adıma gereksinim duymalarından ¨ot¨ur¨u benzetimlerin sadece ¸cevrimdı¸sı yapılmasına izin vermeleridir. Bu ¸calı¸sma kırılgan cisimlerde par¸calanma problemine yakla¸sık ger¸cek zamanlı bir ¸c¨oz¨um ve ger¸cek¸ci animasyonlar yaratmak i¸cin g¨orsel bir aray¨uz sunmaktadır. Anahtar s¨ozc¨ukler : Fizik tabanlı modelleme, ger¸cek zamanlı bilgisayar animasyonu, kırılma, deformasyon, ¸catlak olu¸sumu, dinamik.","In this thesis, we consider some models of percolation in two dimensional spaces. We study some numerical equalities and inequalities for the critical probability, together with a general method for establishing strict inequali- ties. Then we compare these results for homogeneous and some inhomoge- neous percolation models. Keywords: Percolation, critical probability, FKG inequality, inhomogeneous percolation."
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"Bu tezde R3 de ve uş boyutlu Minkowski uzayında (M3 ) 2-yüzeyler inşa ediyoruz.üc u sË olarak R3 de, modiï¬ye edilmiş Korteweg-de Vries (mKdV), Sinüs-GordonIlk s u(SG), ve lineer olmayan Schrüdinger (NLS) denklemlerinden şıkan yüzeylerio c uËşalışıyoruz. Ikinci olarak ise M3 de, Korteweg-de Vries (KdV) ve Harry Dym (HD)csËdenklemlerinden şıkan yüzeyleri inceliyoruz. Iki durumda da; mKdV, NLS, KdV,c uve HD yüzeylerinin bazıları Willmore-gibi ve cebirsel Weingarten yüzeyleriniu uişermektedir. Bunlara ek olarak; bazı mKdV, NLS, KdV, ve HD yüzeylerininc uvaryasyonel prensibinden elde edilebileceğini güsteriyoruz. mKdV, KdV, ve HDg oyüzeylerinin parametrik temsillerini bulmak işin bir metot üneriyoruz.u c oAnahtar süzcükler : Soliton yüzeyleri, Willmore yüzeyleri, Weingarten yüzeyleri,ou u u uşekil denklemi, integrallenebilir denklemler.si","In this thesis, we construct 2-surfaces in R3 and in three dimensional Minkowskispace (M3 ). First, we study the surfaces arising from modiï¬ed Korteweg-de Vries(mKdV), Sine-Gordon (SG), and nonlinear Schrüdinger (NLS) equations in R3 .oSecond, we examine the surfaces arising from Korteweg-de Vries (KdV) and HarryDym (HD) equations in M3 . In both cases, there are some mKdV, NLS, KdV, andHD classes contain Willmore-like and algebraic Weingarten surfaces. We furthershow that some mKdV, NLS, KdV, and HD surfaces can be produced from avariational principle. We propose a method for determining the parametrization(position vectors) of the mKdV, KdV, and HD surfaces.Keywords: Soliton surfaces, Willmore surfaces, Weingarten surfaces, shape equa-tion, integrable equations.i"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"Bu tezde, Hardy uzayları uzerinde duallik üzelliğyle ortak bir kaş klasik teo-ü o g crem sunulmuştur. Bunun işin, Hp 'deki uzaklık bağlantısıyla Rogosinski-Shapiros c gteoreminin, C + Hâ cebiri uzerindeki Sarason teoreminin, V.M. Adamyan, D.Z.üArov, and M.G. Krein tarafından ispatlanan ve eğer, F â Lâ ve F â Hâ â < 1gise F + Hâ 'nin işinde modülüsü hemen hemen her yerde 1 olan bir Ï elementic uu uolduğunu belirten teoremin, Hâ 'nin kapal birim küresinin, Blaschke şarpımlarınıng u ckapalı konveks ürtüsü olduğunu belirten D. Marshall teoreminin ve bize, Âµ'nüno uu g u[âÏ, Ï] uzerinde pozitif Borel ülşumü olduğu, Lp (Âµ) işinde 1 fonksiyonunun sabitü o cü u g cterimi olmayan polinomların cebirine olan uzaklığını Âµ'nün Lebesgue ülşumüneg u o cü ugüre Radon-Nykodim türevi cinsinden veren G. Szegü teoreminin ispatları ver-o u oilmiştir.sAnahtar süzcükler : Hardy uzaylari.oui","We present several classical theorems on Hardy spaces that have in common theidea of duality. Thus, we prove the Rogosinski-Shapiro theorems on realizations ofthe distance to Hp , the Sarason Theorem on the algebra C + Hâ , V.M. Adamyan,D.Z. Arov, and M.G. Krein Theorem stating that if F â Lâ and F â Hâ â < 1then F + Hâ contains an element Ï whose modulus is 1 almost everywhere,D. Marshall Theorem stating that the closed unit ball of Hâ is the closed convexhull of the set of all Blaschke products, as well as G. Szegü Theorem providing aoformula to calculate the distance in Lp (Âµ), where Âµ is a positive Borel measure on[âÏ, Ï], of the function 1 to the algebra of polynomials vanishing at 0, in termsof the Radon-Nykodim derivative of Âµ with respect to the Lebesgue measure.Keywords: Hardy spaces.i"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"üOZETüü Ë Ë Ë ËYORUNGE LATISLERI VE ONLARIN TOPOLOJILERIHüseyin AcanuMatematik, Yüksek LisansuTez Yüneticisi: Yard. Doş. Dr. Ergün Yalşıno c u cTemmuz, 2006Bu tezde yürünge latisinden en büyük ve en küşuk elemanların şıkarılmasıylaou uu ucü celde edilen kısmi sıralı kümelerin topolojisini şalıştık. G sonlu bir grup ve Xu cssonlu bir G-kümesi olsun. G'nin altgruplarının latisini L(G) ile ve X'in bülüntüu ou u(parşalama) latisini Î (X) ile güsterelim. Verilen bir altgrubu onun herbir Xc oyürüngesini bir blok olarak kabul eden bülüntüye gütüren fonksiyonun gürüntüou ou u ou ou ukümesine yürünge latisi deniyor. Biz bu latisten elde edilen kısmi sıralı kümeyeu ou ukarşılık gelen simpleksler kompleksinin homotopi şeşidini inceledik. Eğer G, el-s cs gn neman sayısı 2 veya 2p (p asal) olan bir dihedral grup, bir yarı-dihedral grupveya bir quaternion grup ise, oluşacak kısmi sıralı kümenin homotopi şeşidinis u csntam olarak hesaplıyoruz. G grubu eleman sayısı 2 olan bir dihedral grup, biryarı-dihedral grup veya bir quaternion grup ise, oluşan simplekler kompleksi, G-skümesi X'in eleman sayısına bağlı olarak ya bir noktaya büzülebilir bir kompleksu g uuoluyor ya da 3 tane noktanın homotopi şeşidine sahip oluyor. Eğer G, elemancs gsayısı 2pn olan dihedral grup ise uş farklı durum süz konusu: Kompleks ya birüc onoktaya büzülebilir oluyor, ya p tane noktanın homotopi şeşidine sahip oluyor yauu csda p + 1 tane noktanın homotopi şeşidine sahip oluyor.csAnahtar süzcükler : yürünge latisi, kısmi sıralı küme topolojisi.ou ou ui","ABSTRACTTHE LATTICE OF PERIODS OF A GROUP ACTIONAND ITS TOPOLOGYHüseyin AcanuM.S. in MathematicsSupervisor: Asst. Prof. Dr. Ergün Yalşınu cJuly, 2006In this thesis, we study the topology of the poset obtained by removing thegreatest and least elements of lattice of periods of a group action. For a G-setX where G is a ï¬nite group, the lattice of periods is deï¬ned as the image of themap from the subgroup lattice of G to the partition lattice of X which sends asubgroup H of G to the partition of X whose blocks are the H-orbits of X. Westudy the homotopy type of the associated simplicial complex. When the groupG belongs to one of the families dihedral group of order 2n , dihedral group oforder 2pn where p is an odd prime, semi-dihedral group, or quaternion group andthe set X is transitive, we ï¬nd the homotopy type of the corresponding poset. IfG is the dihedral group of order 2n or one of semidihedral and quaternion groups,we ï¬nd that the homotopy type of the complex is either contractible or has thehomotopy type of three points. In the case of dihedral group of order 2pn , theassociated complex is either contractible or it has the homotopy type of p pointsor it has the homotopy type of p + 1 points.Keywords: lattice of periods, poset topology.i"
