university,konu,tr,en
Sabancı Üniversitesi,Matematik = Mathematics,"İKİNCİ DERECEDEN GERÇEL SAYILAR CİSİMLERİ İÇİN KRONECKER İN YAKINSAMA FORMÜLÜ Özet K ikinci dereceden sayılar cismi olsun, s gerçel olmayan bir sayı ve A da K nın ideal sınıf grubundan bir ideal iken K: nın Dedekind zeta-fonksiyonu Çk(s) i kısmı zeta- fonksiyonların, Çk(s, A) toplamıolarak yazabiliriz. O zaman C(s5^) analitik sürekliliği olan s = 1 de tanımsız bir meromorphic fonksiyon olur. Zeta fonksiyonunun residu su Dirichlet tarafından hesaplanmış ve A ya bağımlı olmadığı gösterilmiştir. Kronecker zeta fonksiyonunun Laurent açılımındaki sabit sayıyı gerçel olmayan ikinci dereceden sayılar cismi için bulmuş. Unit sayısı sonlu olduğundan bu cisimlerde hesap yapmak, unit sayısının sonsuz olduğu gerçel sayılar cisminde hesap yapmaktan daha kolaydır. Zagier sabit sayıyı gerçel sayılar cisminde hesaplamıştır. Biz de Kronecker ve Zagier in sonuçlarını inceleyeceğiz. Ayrıca Zagier in teoreminde kullandığı sürekli kesirlerden bahsedeceğiz. Anahtar kelimeler: ikinci Dereceden Sayılar Cisimleri, Zeta Fonksiyonları, Sürekli Kesirler, İdeal Grublar. vii","A Kronecker's Limit Formula For Real Quadratic Number Fields Abstract Let K be a quadratic number field, the Dedekind zeta-function of K, Ck(s) can be written as a sum of partial zeta functions, Ç(s,A) where A runs over the ideal class group of K and s a complex number. Then Ç(s, A) has an analytic continuation as a meromorphic function of s with a simple pole at s = 1. Dirichlet proved that the residue of £(s, A) is independent of the ideal class A chosen. For the constant in the Laurent expansion of partial zeta function around s = 1 we will examine Kronecker's and Zagier's results. Kronecker found the constant for the imaginary quadratic case. Working with imaginary quadratic fields is much easier because of the finiteness of unit group of the field. For real quadratic fields there are infinitely many units and Zagier computed the constant for this case. Also we will include continued fractions as Zagier used for the proof of the limit formula of zeta-function for real quadratic number fields. Keywords: Quadratic Number Fields, Zeta Functions, Continued Fractions, Ideal Class. VI"
Sabancı Üniversitesi,Matematik = Mathematics,"üFonksiyon Cisimleri Uzerinde Tanımlı Eliptik EËrilerin DüngüselliËig ou gKoray KarabinaüOzetK, q elemanlı sonlu cisim F uzerindeki bir fonksiyon cismi olsun. E, K cismiüuzerinde tanımlı bir eliptik eËri olsun. E eliptik eËrisinin denklemi K işindeki bir asalü g g cişin indirgendiËinde elde edilen yeni eliptik eËri sonlu bir cisim uzerinde tanımlıdır.c g g üËIndirgenen eliptik eËri uzerindeki noktaların oluşturduËu grup ya düngüseldir ya dagü s g ouiki düngüsel grubun şarpımıdır. Bu şalışmada, K cismi işindeki, indirgenmiş eliptikou c cs c seËri grup yapısını düngüsel yapan asalların Dirichlet yoËunluËu hesaplanmaktadır.g ou g gAnahtar kelimeler: Fonksiyon Cisimleri, Zeta Fonksiyonu, Eliptik EËriler, Dirich-glet YoËunluËu.g gi","Cyclicity of Elliptic Curves over Function FieldsKoray KarabinaAbstractLet K be a global function ï¬eld over a ï¬nite ï¬eld F containing q elements. Let Ebe an elliptic curve deï¬ned over K. For a prime P in K we can reduce the ellipticcurve mod P and get an elliptic curve over a ï¬nite extension of F. The group ofpoints on the reduced elliptic curve is either a cyclic group or it is a product of twocyclic groups. We determine the Dirichlet density of the primes in K such that thereduced curve has a cyclic group structure.Keywords: Function Fields, Zeta Functions, Elliptic Curves, Dirichlet Density.i"
Sabancı Üniversitesi,Matematik = Mathematics,"Mevcut yüz tanıma algoritmalarinin başarımı düşük çözünürlüklü yüz imgelerineuygulandıklarında önemli ölçüde azaltmaktadır. Bu problemin çözmek için çözürlülükarttırma yöntemleri piksel alanında yahut yüz alt-uzayında uygulanabilmektedir. Yüzimgeleri coğu yüz tanıma işlevi açısından gereksiz yüksek boyutlu verilerden oluşur, bu daboyut düşüren öznitelik çıkarma yöntemlerini yüz analizinde standart uygulama halinegetirmiştir. Dolayısıyla çözünürlülük artırma yöntemlerini piksel alani yerine öznitelikalanında, bir başka deyişle yüz alt-uzayında, uygulamanın hesaplamalar açısından yararlarıolduğu gibi gürültüye ve hareket kestirimi hatalarına karşı gürbüzlüğü de sağlamıştır. Bunedenle, biz Bayesçi kestirim ve dışbükey kümelere izdüşüm yöntemleriyle öznitelik tabanlıçözünürlülük arttırıcı yeni algoritmalar önermekte ve önerilen yöntemleri literatürde mevcutolanlar ile karşılaştırmalı analizini sunmaktayız.","Performance of current face recognition algorithms reduces significantly when they areapplied to low-resolution face images. To handle this problem, superresolution techniques canbe applied either in the pixel domain or in the face subspace. Since face images are highdimensional data which are mostly redundant for the face recognition task, feature extractionmethods that reduce the dimension of the data are becoming standard for face analysis.Hence, applying super-resolution in this feature domain, in other words in face subspace,rather than in pixel domain, brings many advantages in computation together with robustnessagainst noise and motion estimation errors. Therefore, we propose new super-resolutionalgorithms using Bayesian estimation and projection onto convex sets methods in featuredomain and present a comparative analysis of the proposed algorithms and those already inthe literature."
Sabancı Üniversitesi,Matematik = Mathematics,"cebirsel fonksiyon cisimlerinin kodlama teorisine uygulamarı üzerine Özet Sonlu cisimler üzerinde tanımlanmış fonksiyon cisimleri ve kodlama teorisi arasındaki ilişki Goppa'nm geometrik Goppa kodları olarak bilinen önemli gözlemiyle başladı. Goppa, fonksiyon cisimlerinin Riemann-Roch uzayları ve bir dereceli (rasyonel) asal bölenlerini kullanarak iyi parametrelere sahip kodlar oluşturdu. Goppa'nın çalışmasından bu yana kodlar ve fonksiyon cisimleri arasındaki ilişki yoğun olarak çalışıldı ve kodlama teorisine başka uygulamalar da bulundu. Bu tezin amacı özellikle iki uygulamayı anlamaktır. Birincisi Goppa'nın fikri ve yüksek dereceli asal bölenler kullanarak Xing-Niederreiter-Lam ve Heydtmann tarafından elde edilen genellemedir, ikinci uygulama fonksiyon cisimlerinin rasyonel asal bölen sayılarını kullanarak cyclic kod adı verilen kodların minimum uzaklıkları hakkında sonuçlara varma metodur. Burda özellike iki kod örneği incelenmiştir; binary Ham ming ve BCH kodları. Anahtar kelimeler: Cebirsel fonksiyon cismi, kodlama teorisi, geometrik Goppa kodu, cyclic kod. vıu","ON APPLICATIONS OF ALGEBRAIC FUNCTION FIELDS TO CODES Abstract The relation between algebraic function fields over finite fields and coding the ory started with Goppa's important code construction, which is nowadays called geometric Goppa codes. He used Riemann-Roch spaces of divisors and degree one (rational) places of a function field to write codes with good parameters. Since Goppa's work, interaction between function fields and codes has been in vestigated extensively and further applications in coding theory have been found. The aim of this thesis is to describe two of these applications. The first is Goppa's idea and its generalization by Xing-Niederreiter-Lam and Heydtmann using higher degree places of the function field. The second application is the use of number of rational places of a function field to estimate the minimum distance of cyclic codes. We give two examples of cyclic codes; binary Hamming and BCH codes. Keywords: Algebraic function field, coding theory, geometric Goppa code, cyclic code. vu"
Sabancı Üniversitesi,Matematik = Mathematics,"SONLU CİSİMLERDE HERHANGİ TRACE DEĞERİNE SAHİP İLKEL ELEMANLAR Özet Sonlu cisimlerin aritmetiği matematiğin diğer alanlarındaki önemi dışında kod- lama ve şifreleme gibi uygulamalarda da sıkça kullanılır. Cismin tüm diğer eleman larının gösterilişine imkan verdiği için sonlu cisimlerin ilkel elemanlarına özellikle ilgi duyulmaktadır. Bu sebepten genelde ilkel elemanlar, özellikle de bazı şartları sağlayan ilkel elemanlar konularında kapsamlı araştırmalar yapılmaktadır. Biz, sonlu cisimlerin genişlemelerinde herhangi bir trace değerine sahip ilkel elemanların varlığı problemiyle ilgileneceğiz. Bu varlık problemi iki önemli ku ram yoluyla çözülebilir. Bunlardan birincisi karakter toplamları diğeri ise cebirsel fonksiyon cisimleridir. Bu tezin amacı sözü geçen iki önemli kuramın bazı temel özelliklerini açıklamak ve yukarda tanımlanan varlık probleminin cevaplanmasında nasıl kullanıldıklarını göstermektir. Anahtar kelimeler: Sonlu cisim, ilkel eleman, trace, karakter toplamı, cebirsel fonksiyon cismi. vu","PRIMITIVE ELEMENTS IN FINITE FIELDS WITH ARBITRARY TRACE Abstract Arithmetic of finite fields is not only important for other branches of mathematics but also widely used in applications such as coding and cryptography. A primitive element of a finite field is of particular interest since it enables one to represent all other elements of the field. Therefore an extensive research has been done on primitive elements, especially those satisfying extra conditions. We are interested in the existence of primitive elements in extensions of finite fields with prescribed trace value. This existence problem can be settled by means of two important theories. One is character sums and the other is the theory of algebraic function fields. The aim of this thesis is to introduce some important properties of these two topics and to show how they are used in answering the existence problem mentioned above. Keywords: Finite field, primitive element, trace, character sum, algebraic func tion field. VI"
Sabancı Üniversitesi,Matematik = Mathematics,"ÖZET İnanç Ağında Olasılık Çıkarımı problemi literatürde üzerinde sıkça çalışılan ve uygulama alanı oldukça geniş olan bir problemdir. Bu tezde, Köşe Kapatma probleminden İnanç Ağında Olasılık Çıkarımı problemine polinom zamanda dönüşüm için bir yöntem önerildi ve bu yöntemin doğruluğu ispatlandı. Önerilen dönüşümü daha iyi anlamak için, Köşe Kapatma ve Olasılık Çıkarımı problemleriyle alakalı dönüşümler hakkında bilgi verildi. Önerilen dönüşüm ile ilgili olarak, bazı Köşe Kapatma problemleri Olasılık Çıkarımı problemine dönüştürüldü ve Olasılık Çıkarımı problemini çözen algoritmaları kullanan yazılımlarla çözüldü. ıı","ABSTRACT Exact Inference problem in Belief Networks has been well studied in the literature and has various application areas. In this thesis, a polynomial time transformation from Vertex Cover Problem to Exact Inference problem in Belief Networks is proposed and proved. To understand and see the development of the transformation, some well-known transformations about Vertex Cover Problem and Exact Inference, are introduced. By using the transformation proposed, some Vertex Cover problems are converted to Exact Inference Problems and solved by softwares using the algorithms of Exact Inference."
Sabancı Üniversitesi,Matematik = Mathematics,"ÖZET Sonlu cisimlerdeki aritmetik işlemlerin kriptografi, kodlama teorisi ve bilgisayar cebirinde birçok uygulaması vardır. Bu işlemlerin gerçeklenmesi, genellikle cisim elemanlarının normal baz gösterimi sayesinde daha verimli yapılabilmektedir. Bu tez, normal bazlar ve normal baz gösterimi kullanılarak yapılan çarpma; ters alma ve üs alma işlemlerinin verimli yollarına dair en son sonuçların incelenerek sunulmasını amaç edinmiştir.","ABSTRACT Arithmetic operations in finite fields have many applications in cryptography, coding theory, and computer algebra. The realization of these operations can often be made more efficient by the normal basis representation of the field elements. This thesis is aimed at giving a survey of recent results concerning normal bases and efficient ways of multiplication, inversion, and exponentiation when the normal basis representation is used. IV"
Sabancı Üniversitesi,Matematik = Mathematics,"ÖZET 'Viskozite Çözümleri '-Teorinin Temellerine Bir Giriş Bu çalışmada viskozite çözümleri teorisinin temelini oluşturan kavram lar ele alınmıştır. Alt ve üst birinci ve ikinci türev kümelerinin yapıları, genelleştirilmiş ikinci türev, genelleştirilmiş 'maksimum prensibi' ve genelleştir ilmiş 'karşılaştırma prensibi' kavramları incelenmiştir. Yarı konveks fonksiy onlar ve sup (Jensen) konvülasyonlarma ait temel özellikler verilmiştir. Birinci ve ikinci derece doğrusal olmayan elliptik kısmi diferansiyel den klemler için Dirichlet problemi ele alınarak bu problemin çözümlerinin varlık ve tekliği incelenmiştir. Anahtar kelimler: viskozite çözümleri, doğrusal olmayan elliptik kısmi diferansiyel denklemler, maksimum prensipleri, karşılaştırma teoremleri, Perron yöntemi.","ABSTRACT 'Viscosity Solutions'- An Introduction To The Basics Of The Theory In this work, concepts that appear in the basic theory of viscosity so lutions theory is surveyed. Structures of sub and super differentials and sub and super semijets, and concepts of generalized second derivative, generalized 'maximum principle' and generalized 'comparison principle' are studied. Basic properties of semiconvex functions and sup (Jensen's) convolutions are presented. Existence and uniqueness of solutions of the Dirichlet Problem for first and second order nonlinear elliptic partial dif ferential equations is studied. Key words: viscosity solutions, nonlinear elliptic partial differential equations, maximum principles, comparison theorems, Perron's method."
Sabancı Üniversitesi,Matematik = Mathematics,"Özet Düzgün dağılan sözde rastgele sayı üretmede genellikle doğrusal kongruans tipi üreteçler kullanılır. Ancak, bu üreteçlerin bazı özellikleri simülasyon problemlerinde hatalı sonuçlara yol açabilmektedir. Bu nedenle, doğrusal olmayan kongruans tipi üreteçler önem kazanmıştır. Bu tezin amacı, doğrusal olmayan kongruans tipi üreteçlere ilişkin son gelişmeleri sunmaktır. Bu çalışmada, özellikle tersinme üreteci üzerinde durulmuş ayrıca krip- tografik uygulamaları açısından ilginç olan üstsel üreteçler de incelenmiş ve bu üreteçler yoluyla elde edilen dizilerin period uzunluğu, örgü yapısı, sapma özellikleri ve doğrusal karmaşıklığı üzerindeki güncel sonuçlar verilmiştir. Anahtar kelimeler: Doğrusal karmaşıklık, doğrusal karmaşıklık profili, period uzunluğu, sapma, sözde rastgele sayı üreteci, tersinme üreteci, üstsel üreteç","RECENT ADVANCES IN THE THEORY OF PSEUDORANDOM NUMBERS Abstract The classical linear congruential method for generating uniform pseudorandom numbers has some deficiencies that can render them useless for some simulation problems. This fact motivated the design and the analysis of nonlinear congruential methods for the generation of pseudorandom numbers. In this thesis, we aim to review the recent developments in the study of nonlin ear congruential pseudorandom generators. Our exposition concentrates on inversive generators. We also describe the so-called power generator and the quadratic expo nential generator which are particularly interesting for cryptographic applications. We give results on the period length and theoretical analysis of these generators. The emphasis is on the lattice structure, discrepancy and linear complexity of the generated sequences. Keywords: Discrepancy, inversive congruential generator, lattice test, linear com plexity profile, linear complexity, power generator, period length, pseudorandom number generator"
Sabancı Üniversitesi,Matematik = Mathematics,"ÖZET Dizi şifreleyicilerde kullanılan yarı rasgele dizilerin rasgelelik ve öngörülememezlik özelliklerine sahip olmaları gerekir. Doğrusal karmaşıklık profili bu özellikleri ölçmede kullanılan önemli bir araçtır. Bu tezde dizilerin doğrusal karmaşıklığı ve doğrusal karmaşıklık profili üzerinde son yıllarda elde edilen bazı önemli sonuçlar sunulmaktadır. Özellike, Bir sonlu cisim üzerinde verilen bir fonksiyonun polinomsal derecesiyle doğrusal karmaşıklığı arasındaki bağlantı, ""üstsel"" ve ""kendini küçülten"" üreteçlerin doğrusal karmaşıklık sınırları ve doğrusal karmaşıklığı yüksek dizilerin oluşturulma yöntemleri üzerindeki çalışmalar incelenmiştir. Anahtar kelimeler: Doğrusal indirgemeli diziler, doğrusal karmaşıklık, doğrusal karmaşıklık profili.","ABSTRACT Pseudo random sequences, that are used for stream ciphers, are required to have the properties of unpredictability and randomness. An important tool for measuring these features is the linear complexity profile of the sequence in use. In this thesis we present a survey of some recent results obtained on linear complexity and linear complexity profile of pseudo random sequences. The relation between the polynomial degree and the linear complexity of a function over a finite field is given, bounds for linear complexity of the ""power generator"" and ""the self- shrinking generator"" are presented and a new method of construction of sequences of high linear complexity profile is illustrated. Key words : Linear recurrence sequences, linear complexity, linear complexity profile"
Sabancı Üniversitesi,Matematik = Mathematics,"Radyo Frekanslı Kimlik Tanımlama (RFID) teknolojisi, son zamanlarda günlük hayatımızdaki bir çok uygulamalarda kullanılmaktadır. Özellikle pasaportlarda, ödeme sistemlerinde, giriş/çıkış kontrollerinde, tedarik zincirinde vb. uygulamalarda kullanılmaktadır. RFID etiketleri nesne veya canlılar üzerinde yerleştirilen bir çip olup radyo frekansı aracılığı ile kimlik tanımlamaya ve takip edilmeye olanak sağlar. Kimlik doğrulama gerektiren uygulamalarda güvenlik ve mahremiyet iki önemli sorundur. Öte yandan, RFID etiketleri güçlü fiziksel saldırılara karşı dayanıklı değildirler ve sınırlı hesaplama kaynaklarına sahiptirler. Bu nedenle, endüstriyel uygulamalar için mahremiyet odaklı, güvenli ve maliyet etkin bir doğrulama mekanizması tasarlamak çok zor bir istir. Ayrıca, RFID sistemleri kimlik doğrulama amaçlı kullanıldığında aktarma saldırılarına ( yani mafya , terörist ve dolandırıcılık saldırıları) açıktır. Mesafe sınırlama protokolleri özellikle bu saldırılara karsı bir önlem olarak tasarlanmıştır. Bu protokollerde, etiketler ile okuyucu arasında hızlı bir sorgu/cevap işleminde mesajların gidiş-dönüş gecikme süreleri ölçülerek etiketlerin dar ve sınırlı bir alan içerisinde kimlik doğrulama yapmaları hedeflenmektedir. Son zamanlarda, literatürde bir çok RFID mesafe sınırlayıcı protokolleri sunuldu, ancak bunların hiçbiri terörist dolandırıcılığa karşı ideal bir güvenlik çözümü sunmamaktadır. Öte yandan, okuyucu ve sunucu tarafında kaynakların yetersiz olması durumunda güvenli ve verimli bir kimlik doğrulama protokolünü tasarımı inşa etmek zorlaşmaktadır. Bulut bilişim bu soruna etkili bir çözüm sağlamak için umut verici bir teknoloji olarak karsımıza çıkmaktadır. Bulut bilişimde birey ve şirketler hakkında belge ve dokümanların sayısı arttıkça ve bu bilgilerin bulut bilişimde korunması gerekliliği endişelerini arttırmaktadır. RFID kimlik doğrulama sistemleri içine bulut hizmetlerini entegre ederken, bulut bilişime karsı RFID etiket sahibinin mahremiyetinin korunması da dikkate alınmalıdır . Bu motivasyonla, bu doktora tezi, yukarıda belirtilen problemlere çözüm olmak amacı ile güvenli ve mahremiyet odaklı RFID protokollerin tasarımlarına katkıda bulunmaktadır. Öncelikle, Klonlanamayan fonksiyonlara (PUF) dayalı iki farklı RFID mahremiyet modeli önerildi. Modellerin uygulanabilirliği için çeşitli kimlik doğrulama protokolleri önerildi. Ayrıca, mesafe sınırlama protokolleri üzerinde katkılar yapıldı. PUF fonksiyonlar kullanılarak yeni bir RFID mesafe sınırlayıcı protokolü önerildi ve bu protokol ile en yüksek güvenlik seviyelerinin nasıl sağlandığı gösterildi. Son olarak, RFID sistemleri içine bulut bilişim teknolojilerinin entegre edilmesi için yeni bir güvenlik ve mahremiyet modeli tanımlandı ve bu modelin pratikte uygulanabilir olduğunu göstermek için iki farklı protokol önerildi.","RFID is a leading technology that has been rapidly deployed in several daily life applications such as payment, access control, ticketing, e-passport, supply-chain, etc. An RFID tag is an electronic label that can be attached to an object/individual in order to identify or track the object/individual through radio waves. Security and privacy are two major concerns in several applications as the tags are required to provide a proof of identity. The RFID tags are generally not tamper-resistant against strong adversarial attacks. They also have limited computational resources. Therefore, the design of a privacy preserving and cost-effective RFID authentication protocol is a very challenging task for industrial applications. Moreover, RFID systems are also vulnerable to relay attacks (i.e., mafia, terrorist and distance frauds) when they are used for authentication purposes. Distance bounding protocols are particularly designed as a countermeasure against these attacks. These protocols aim to ensure that the tags are in a bounded area by measuring the round-trip delays during a rapid challenge-response exchange of short authentication messages. Several RFID distance bounding protocols have been proposed recently in the literature. However, none of them provides the ideal security against the terrorist fraud. Besides, the requirements of low resources and inefficient data management trigger to make use of cloud computing technology in RFID authentication systems. However, as more and more information on individuals and companies is placed in the cloud, concerns about data safety and privacy raise. Therefore, while integrating cloud services into RFID authentication systems, the privacy of tag owner against the cloud must also be taken into account. Motivated by this need, this dissertation contributes to the design of algorithms and protocols aimed at dealing with the issues explained above. First of all, we introduce two privacy models for RFID authentication protocols based on Physically Unclonable Functions (PUF). We propose several authentication protocols in order to demonstrate these models. Moreover, we study distance bounding protocols having bit-wise fast phases and no final signature. We give analysis for the optimal security limits of the distance bounding protocols. Furthermore, we propose a novel RFID distance bounding protocol based on PUFs and it satisfies the highest security levels. Finally, we provide a new security and privacy model for integrating cloud computing into RFID systems. For the sake of demonstration of this model, we also propose two RFID authentication protocols that require various computational resources and provide different privacy levels."
