id,mt_content,source_content,user_content,title,deepl
mwOQ_307,,"According to measurements made as part of the Nearby Stars Project, Beta Pictoris has a spectral type of A6V[2] and has an effective temperature of 8,052 K (7,779 °C; 14,034 °F),[2] which is hotter than the Sun's 5,778 K (5,505 °C; 9,941 °F).[26] Analysis of the spectrum reveals that the star contains a slightly higher ratio of heavy elements, which are termed metals in astronomy, to hydrogen than the Sun. This value is expressed as the quantity [M/H], the base-10 logarithm of the ratio of the star's metal fraction to that of the Sun. In the case of Beta Pictoris, the value of [M/H] is 0.05,[2] which means that the star's metal fraction is 12% greater than that of the Sun.[note 2]","Yakın Yıldız Projesinin bir parçası olarak yapılan ölçümlere göre, Beta Pictoris'in spektral bir türü A6V[2] ve 8,052 K (7,779 ° C; 14,034 ° F) etkili bir sıcaklığa,[2] güneş'ten daha ateşli 5,778 K (5,505 °C; 9,941 °F).[26] Yelpazenin analizi, yıldızın, astronomide metaller olarak adlandırılan ve Güneş'ten daha hidrojen olan ağır elementlerin biraz daha yüksek bir oranını içerdiğini ortaya koymaktadır. Bu değer yıldızın metal fraksiyonunun Güneş'inkine oranının taban 10 logaritması olan miktar [M / H] olarak ifade edilir. Beta Pictoris durumunda, [M / H] değeri 0.05, yani yıldızın metal fraksiyonunun Güneş'ten% 12 daha fazla olduğu anlamına gelir.[note 2]",Orbit,"Yakın Yıldız Projesinin bir parçası olarak yapılan ölçümlere göre, Beta Pictoris'in spektral bir türü A6V[2] ve 8,052 K (7,779 ° C; 14,034 ° F) etkili bir sıcaklığa,[2] Güneş'ten daha ateşli 5,778 K (5,505 °C; 9,941 °F).[26] Yelpazenin analizi, yıldızın, astronomide metaller olarak adlandırılan ve Güneş'ten daha hidrojen olan ağır elementlerin biraz daha yüksek bir oranını içerdiğini ortaya koymaktadır. Bu değer yıldızın metal fraksiyonunun Güneş'inkine oranının taban 10 logaritması olan miktar [M/H] olarak ifade edilir. Beta Pictoris durumunda, [M/H] değeri 0,05, yani yıldızın metal fraksiyonunun Güneş'ten %12 daha fazla olduğu anlamına gelir[not 2]."
mwQQ_320,,"Analysis of the spectrum can also reveal the surface gravity of the star. This is usually expressed as log g, the base-10 logarithm of the gravitational acceleration given in CGS units, in this case, cm/s². Beta Pictoris has log g=4.15,[2] implying a surface gravity of 140 m/s², which is about half of the gravitational acceleration at the surface of the Sun (274 m/s²).[26]","Spektrumun analizi, yıldızın yüzey gravitesini de ortaya çıkarabilir. Bu genellikle log G olarak ifade edilir, CGS birimlerinde verilen yerçekimi ivmesinin tabanı-10 logaritması, bu durumda, cm / s²'dir. Beta Pictoris log g = 4.15,[2] Güneş'in yüzeyindeki yerçekimi ivmesinin (274 m / s²) yaklaşık yarısı olan 140 m / s²'lik bir yüzey yerçekimini ifade eder..[26]",Orbit,"Spektrumun analizi, yıldızın yüzey gravitesini de ortaya çıkarabilir. Bu genellikle log G olarak ifade edilir, CGS birimlerinde verilen yerçekimi ivmesinin tabanı-10 logaritması, bu durumda, cm/s²'dir. Beta Pictoris log g=4.15,[2] Güneş'in yüzeyindeki yerçekimi ivmesinin (274 m/s²) yaklaşık yarısı olan 140 m/s²'lik bir yüzey yerçekimini ifade eder...[26]"
mwSg_328,,"As an A-type main sequence star, Beta Pictoris is more luminous than the Sun: combining the apparent magnitude of 3.861 with the distance of 19.44 parsecs gives an absolute magnitude of 2.42, as compared to the Sun, which has an absolute magnitude of 4.83.[26][27][note 1] This corresponds to a visual luminosity 9.2 times greater than that of the Sun.[note 5] When the entire spectrum of radiation from Beta Pictoris and the Sun is taken into account, Beta Pictoris is found to be 8.7 times more luminous than the Sun.[7][28]","A tipi ana dizi yıldızı olarak Beta Pictoris, Güneş'ten daha parlaktır: 3.861'lik görünür büyüklüğü 19.44 parsek'le birleştiren Güneş'le karşılaştırıldığında 2.42'lik bir mutlak büyüklük verir; bu, 4.83'ün mutlak büyüklüğüne sahiptir.[26][27][note 1] Bu, Güneş'inkinden 9,2 kat daha büyük bir görsel parlaklığa karşılık gelir.[note 5] Beta Pictoris ve Güneş'ten gelen radyasyonun tüm spektrumu dikkate alındığında, Beta Pictoris'in Güneş'ten 8,7 kat daha parlak olduğu tespit edilmiştir.[7][28]",Orbit,"A tipi ana dizi yıldızı olarak Beta Pictoris, Güneş'ten daha parlaktır: 3.861'lik görünür büyüklüğü 19.44 parsek'le birleştiren Güneş'le karşılaştırıldığında 2.42'lik bir mutlak büyüklük verir; bu, 4.83'ün mutlak büyüklüğüne sahiptir.[26][27][not 1] Bu, Güneş'inkinden 9,2 kat daha büyük bir görsel parlaklığa karşılık gelir.[not 5] Beta Pictoris ve Güneş'ten gelen radyasyonun tüm spektrumu dikkate alındığında, Beta Pictoris'in Güneş'ten 8,7 kat daha parlak olduğu tespit edilmiştir.[7][28]"
mwTA_333,,"Many main sequence stars of spectral type A fall into a region of the Hertzsprung–Russell diagram called the instability strip, which is occupied by pulsating variable stars. In 2003, photometric monitoring of the star revealed variations in brightness of around 1–2 millimagnitudes on frequencies between about 30 and 40 minutes.[4] Radial velocity studies of Beta Pictoris also reveal variability: there are pulsations at two frequencies, one at 30.4 minutes and one at 36.9 minutes.[29] As a result, the star is classified as a Delta Scuti variable.","Spektral A tipinin ana dizi yıldızlarının çoğu, değişken yıldızlar titreklenerek işgal edilen istikrarsızlık şeridi adlı Hertzsprung-Russell diyagramının bir bölgesine düşer. 2003'te, yıldızın fotometrik olarak izlenmesi yaklaşık 30 ila 40 dakika arasındaki frekanslarda yaklaşık 1-2 milimagnituditedeki parlaklık değişikliklerini ortaya çıkarmıştır.[4] Beta Pictoris'in radyal hız çalışmaları da değişkenliği ortaya çıkarmaktadır: 30.4 dakikada bir ve 36.9 dakikada bir olmak üzere iki frekanstaki titreşimler vardır.[29] Sonuç olarak, yıldız bir Delta Scuti değişkeni olarak sınıflandırılır.",Orbit,"Spektral A tipinin ana dizi yıldızlarının çoğu, değişken yıldızlar titreklenerek işgal edilen istikrarsızlık şeridi adlı Hertzsprung-Russell diyagramının bir bölgesine düşer. 2003'te, yıldızın fotometrik olarak izlenmesi yaklaşık 30 ila 40 dakika arasındaki frekanslarda yaklaşık 1-2 milimagnituditedeki parlaklık değişikliklerini ortaya çıkarmıştır.[4] Beta Pictoris'in radyal hız çalışmaları da değişkenliği ortaya çıkarmaktadır: 30,4 dakikada bir ve 36,9 dakikada bir olmak üzere iki frekanstaki titreşimler vardır.[29] Sonuç olarak, yıldız bir Delta Scuti değişkeni olarak sınıflandırılır."
mwUw_346,,The mass of Beta Pictoris has been determined by using models of stellar evolution and fitting them to the star's observed properties. This method yields a stellar mass between 1.7 and 1.8 solar masses.[7] The star's angular diameter has been measured using interferometry with the Very Large Telescope and was found to be 0.84 milliarcseconds.[8] Combining this value with the distance of 63.4 light years gives a radius 1.8 times that of the Sun.[note 6],"Beta Pictoris'in kütlesi, yıldızların evrimi modellerini kullanarak ve yıldızın gözlenen özelliklerine uyarak belirlenmiştir. Bu yöntem 1.7 ila 1.8 güneş kütlesi arasında yıldız kütlesi üretir.[7] Yıldızın açısal çapı, Çok Büyük Teleskop ile interferometri kullanılarak ölçüldü ve 0.84 milisaniye saniye olarak bulundu.[8] Bu değeri 63.4 ışıkyılı uzaklıkla birleştirmek, Güneş'in 1.8 katına yakın bir yarıçapı verir.[note 6]",Orbit,"Beta Pictoris'in kütlesi, yıldızların evrimi modellerini kullanarak ve yıldızın gözlenen özelliklerine uyarak belirlenmiştir. Bu yöntem 1,7 ila 1,8 güneş kütlesi arasında yıldız kütlesi üretir.[7] Yıldızın açısal çapı, Çok Büyük Teleskop ile interferometri kullanılarak ölçüldü ve 0.84 milisaniye saniye olarak bulundu.[8] Bu değer 63,4 ışıkyılı uzaklıkla birleştirmek, Güneş'in 1,8 katına yakın bir yarıçapı verir.[not 6]"
mwWg_357,,"The rotational velocity of Beta Pictoris has been measured to be at least 130 km/s.[9] Since this value is derived by measuring radial velocities, this is a lower limit on the true rotational velocity: the quantity measured is actually v sin(i), where i represents the inclination of the star's axis of rotation to the line-of-sight. If it is assumed that Beta Pictoris is viewed from Earth in its equatorial plane, a reasonable assumption since the circumstellar disk is seen edge-on, the rotation period can be calculated as approximately 16 hours, which is significantly shorter than that of the Sun (609.12 hours[26]).[note 7]","Beta Pictoris'in dönme hızı en az 130 km / s olarak ölçülmüştür.[9] Bu değer radyal hızları ölçerek türetildiğinden, bu gerçek dönme hızı üzerinde bir alt sınırdır: ölçülen miktar aslında v sin (i) olup burada i yıldızın dönme ekseninin görüş hattına olan eğimini temsil eder . Beta Pictoris'in ekvatoral düzlemde yeryüzünden görüldüğü varsayıldığında, çevresel disk yana dayalı olarak görüldüğü için mantıklı bir varsayım, dönme periyodu Güneş'ten önemli ölçüde daha kısa olan yaklaşık 16 saat olarak hesaplanabilir ( 609.12 saat[26]).[note 7]",Orbit,"Beta Pictoris'in dönme hızı en az 130 km/s olarak ölçülmüştür.[9] Bu değer radyal hızları ölçerek türetildiğinden, bu gerçek dönme hızı üzerinde bir alt sınırdır: ölçülen miktar aslında v sin (i) olup burada i yıldızın dönme ekseninin görüş hattına olan eğimini temsil eder. Beta Pictoris'in ekvatoral düzlemde yeryüzünden görüldüğü varsayıldığında, çevresel disk yana dayalı olarak görüldüğü için mantıklı bir varsayım, dönme periyodu Güneş'ten önemli ölçüde daha kısa olan yaklaşık 16 saat olarak hesaplanabilir ( 609.12 saat[26]).[not 7]"
mwaA_373,,"The presence of significant amounts of dust around the star[30] implies a young age of the system and led to debate about whether it had joined the main sequence or was still a pre–main sequence star[31] However, when the star's distance was measured by Hipparcos it was revealed that Beta Pictoris was located further away than previously thought and hence was more luminous than originally believed. Once the Hipparcos results were taken into account, it was found that Beta Pictoris was located close to the zero age main sequence and was not a pre–main sequence star after all.[7] Analysis of Beta Pictoris and other stars within the Beta Pictoris moving group suggested that they are around 12 million years old.[11] However more recent studies indicate that the age is roughly double this at 20 to 26 million years old.[32][10]","Yıldızın çevresinde önemli miktarda toz varlığı[30]  Sistemin genç yaşını ima eder ve ana diziye katılıp katılmadığı ya da hala bir ana ana dizi yıldızı olup olmadığı hakkında tartışmaya açar.[31] Ancak, yıldızın mesafesi Hipparcos tarafından ölçüldüğünde, Beta Pictoris'in daha önceden düşündüğünden daha uzakta bulunduğu ve bu nedenle ilk düşündüğünden daha parlak olduğu ortaya çıktı. Hipparcos sonuçları göz önüne alındığında, Beta Pictoris'in sıfır yaş ana dizilimine yakın bulunması ve sonuçta ana dizi öncesi yıldız olmaması olduğu tespit edildi.[7] Beta Pictoris hareketli gruptaki Beta Pictoris ve diğer yıldızların analizi, yaklaşık 12 milyon yıllık olduklarını önermektedir..[11] Bununla birlikte, daha yeni çalışmalar, yaşın, 20 ila 26 milyon yıl arasında kabaca iki kat daha fazla olduğunu ortaya koymaktadır.[32][10]",Orbit,"Yıldızın çevresinde önemli miktarda toz varlığı[30] Sistemin genç yaşını ima eder ve ana diziye katılıp katılmadığı ya da hala bir ana dizi yıldızı olup olmadığı hakkında tartışmaya açar.[31] Ancak, yıldızın mesafesi Hipparcos tarafından ölçüldüğünde, Beta Pictoris'in daha önceden düşündüğünden daha uzakta bulunduğu ve bu nedenle ilk düşündüğünden daha parlak olduğu ortaya çıktı. Hipparcos sonuçları göz önüne alındığında, Beta Pictoris'in sıfır yaş ana dizilimine yakın bulunması ve sonuçta ana dizi öncesi yıldız olmadığı tespit edildi.[7] Beta Pictoris hareketli gruptaki Beta Pictoris ve diğer yıldızların analizi, yaklaşık 12 milyon yıllık olduklarını önermektedir.[11] Bununla birlikte, daha yeni çalışmalar, yaşın, 20 ila 26 milyon yıl arasında kabaca iki kat daha fazla olduğunu ortaya koymaktadır.[32][10]"
mwaw_380,,"Beta Pictoris may have been formed near the Scorpius-Centaurus Association.[33] The collapse of the gas cloud which resulted in the formation of Beta Pictoris may have been triggered by the shock wave from a supernova explosion: the star which went supernova may have been a former companion of HIP 46950, which is now a runaway star. Tracing the path of HIP 46950 backwards suggests that it would have been in the vicinity of the Scorpius-Centaurus Association about 13 million years ago.[33]","Beta Pictoris, Scorpius-Centaurus Birliği yakınında kurulmuş olabilir.[33] Beta Pictoris'in oluşumuyla sonuçlanan gaz bulutunun çökmesi, bir süpernova patlamasından kaynaklanan şok dalgasıyla tetiklenmiş olabilir: süpernova'yı yürüten yıldız, şimdi kaçak bir yıldız olan HIP 46950'nin eski arkadaşı olabilir. HIP 46950'nin yolunu geriye doğru izlemek, 13 milyon yıl önce Scorpius-Centaurus Birliği'nin yakınında olacağını önermektedir.[33]",Orbit,"Beta Pictoris, Scorpius-Centaurus Birliği yakınında kurulmuş olabilir.[33] Beta Pictoris'in oluşumuyla sonuçlanan gaz bulutunun çökmesi, bir süpernova patlamasından kaynaklanan şok dalgasıyla tetiklenmiş olabilir: süpernova'yı yürüten yıldız, şimdi kaçak bir yıldız olan HIP 46950'nin eski arkadaşı olabilir. HIP 46950'nin yolunu geriye doğru izlemek, 13 milyon yıl önce Scorpius-Centaurus Birliği'nin yakınında olacağını önermektedir[33]."
mwfA_406,,"Excess infrared radiation from Beta Pictoris was detected by the IRAS[34] spacecraft in 1983.[30] Along with Vega, Fomalhaut and Epsilon Eridani, it was one of the first four stars from which such an excess was detected: these stars are called ""Vega-like"" after the first such star discovered. Since A-type stars like Beta Pictoris tend to radiate most of their energy at the blue end of the spectrum,[note 9] this implied the presence of cool matter in orbit around the star, which would radiate at infrared wavelengths and produce the excess.[30] This hypothesis was verified in 1984 when Beta Pictoris became the first star to have its circumstellar disk imaged optically.[15] The IRAS data are (at the micron wavelenghs): [12]=2.68, [25]=0.05, [60]=--2.74 and [100]=--3.41. The colourexcesses are: E12=0.69, E25=3.35, E60=6.17 and E100=6.90.[12]","Beta Pictoris'ten aşırı kızılötesi radyasyon IRAS tarafından tespit edildi[34] 1983'te uzay aracı.[30] Vega, Fomalhaut ve Epsilon Eridani'nin yanı sıra, bu dört yıldızdan biriydi Bir aşırılık tespit edildi: bu yıldızların keşfedilmesinden sonra bu yıldızlara ""Vega benzeri"" adı verildi. Beta Pictoris gibi A tipi yıldızlar, enerjilerinin çoğunu spektrumun mavi ucunda yayma eğilimi gösterirler,[note 9] bu kızılötesi dalga boylarında yayacak ve fazlalık üreten yıldız etrafındaki yörüngede serin maddenin varlığını ima etti.[30]Bu hipotez, 1984'te Beta Pictoris'in çevresel diskin optik olarak görüntülendiği ilk yıldız olduğunda doğrulandı.[15] IRAS verileri (mikron dalga boylarında): [12] = 2.68, [25] = 0.05, [60] = - 2.74 ve [100] = - 3.41. Kolorekstozlar şunlardır: E12 = 0.69, E25 = 3.35, E60 = 6.17 ve E100 = 6.90.[12]",Orbit,"Beta Pictoris'ten aşırı kızılötesi radyasyon IRAS tarafından tespit edildi[34] 1983'te uzay aracı.[30] Vega, Fomalhaut ve Epsilon Eridani'nin yanı sıra, bu dört yıldızdan biriydi Bir aşırılık tespit edildi: bu yıldızların keşfedilmesinden sonra bu yıldızlara ""Vega benzeri"" adı verildi. Beta Pictoris gibi A tipi yıldızlar, enerjilerinin çoğunu spektrumun mavi ucunda yayma eğilimi gösterirler,[not 9] bu kızılötesi dalga boylarında yayacak ve fazlalık üreten yıldız etrafındaki yörüngede serin maddenin varlığını ima etti.[30]Bu hipotez, 1984'te Beta Pictoris'in çevresel diskin optik olarak görüntülendiği ilk yıldız olduğunda doğrulandı.[15] IRAS verileri (mikron dalga boylarında): [12] = 2,68, [25] = 0,05, [60] = - 2,74 ve [100] = - 3,41. Kolorekstozlar şunlardır: E12 = 0.69, E25 = 3.35, E60 = 6.17 ve E100 = 6.90.[12]"
mwhQ_424,,"Several elliptical rings of material have been observed in the outer regions of the debris disk between 500 and 800 AU: these may have formed as a result of the system being disrupted by a passing star.[37] Astrometric data from the Hipparcos mission reveal that the red giant star Beta Columbae passed within 2 light years of Beta Pictoris about 110,000 years ago, but a larger perturbation would have been caused by Zeta Doradus, which passed at a distance of 3 light years about 350,000 years ago.[38] However computer simulations favor a lower encounter velocity than either of these two candidates, which suggest that the star responsible for the rings may have been a companion star of Beta Pictoris on an unstable orbit. The simulations suggest a perturbing star with a mass of 0.5 solar masses is likely to blame for the structures. Such a star would be a red dwarf of spectral type M0V.[35][39]","Enkaz diskinin dış bölgelerinde 500 ila 800 AU arasındaki birkaç eliptik halka gözlenmiştir: bunlar, geçen bir yıldız tarafından bozulan sistemin bir sonucu olarak oluşmuş olabilir.[37] Hipparcos misyonundan elde edilen astrometrik veriler, kırmızı dev yıldız Beta Columbae'nin yaklaşık 110.000 yıl önce Beta Pictoris'in 2 ışıkyılı içerisinde geçtiğini ortaya koyuyor; ancak Zeta Doradus, 3 ışıkyılı uzaklıkta 350.000 civarında geçtiğinden daha büyük bir kargaşaya neden olmuştu. Yıllar önce,[38] bununla birlikte, bilgisayar simülasyonları, bu iki adayın ikisinden daha düşük bir karşılaşma hızını tercih eder; bu, halkalardan sorumlu yıldızın, kararsız bir yörüngede Beta Pictoris'in arkadaşı bir yıldızı olabileceğini önermektedir. Simülasyonlar, 0.5 güneş kütlesi kütlesi bulunan bir kargaşa uyandıran yıldızın yapılar için sorumlu tutulacağını önermektedir. Böyle bir yıldız, spektral tip M0V kırmızı bir cüce olurdu.[35][39]",Orbit,"Enkaz diskinin dış bölgelerinde 500 ila 800 AU arasındaki birkaç eliptik halka gözlenmiştir: bunlar, geçen bir yıldız tarafından bozulan sistemin bir sonucu olarak oluşmuş olabilir.[37] Hipparcos misyonundan elde edilen astrometrik veriler, kırmızı dev yıldız Beta Columbae'nin yaklaşık 110.000 yıl önce Beta Pictoris'in 2 ışıkyılı içinde geçtiğini ortaya koyuyor; ancak Zeta Doradus, 3 ışıkyılı uzaklıkta 350.000 civarında geçtiğinden daha büyük bir kargaşaya neden olmuştu. Yıllar önce,[38] bununla birlikte, bilgisayar simülasyonları, bu iki adayın ikisinden daha düşük bir karşılaşma hızını tercih eder; bu, halkalardan sorumlu yıldızın, kararsız bir yörüngede Beta Pictoris'in arkadaşı bir yıldızı olabileceğini önermektedir. Simülasyonlar, 0,5 güneş kütlesi kütlesi bulunan bir kargaşa uyandıran yıldızın yapılar için sorumlu tutulacağını önermektedir. Böyle bir yıldız, spektral tip M0V kırmızı bir cüce olurdu.[35][39]"
mwlg_446,,"In 2006, imaging of the system with the Hubble Space Telescope's Advanced Camera for Surveys revealed the presence of a secondary dust disk inclined at an angle of about 5° to the main disk and extending at least 130 AU from the star.[40] The secondary disk is asymmetrical: the southwest extension is more curved and less inclined than the northeast. The imaging was not good enough to distinguish between the main and secondary disks within 80 AU of Beta Pictoris, however the northeast extension of the dust disk is predicted to intersect with the main disk at about 30 AU from the star.[40] The secondary disk may be produced by a massive planet in an inclined orbit removing matter from the primary disk and causing it to move in an orbit aligned with the planet.[41]","2006'da, sistemin Hubble Uzay Teleskobu'nun Araştırmalar için Gelişmiş Kamerası ile görüntülenmesi, ana diske yaklaşık 5 ° eğimli ve yıldızdan en az 130 AU uzanan bir ikincil toz diskinin varlığını ortaya çıkarmıştır.[40] İkincil disk asimetriktir: güneybatı uzantısı daha kavislidir ve kuzeydoğudan daha az eğimlidir. Görüntüleme 80 AU Beta Pictoris'teki ana ve sekonder diskleri birbirinden ayırmak için yeterli değildi, ancak toz diskinin kuzeydoğu uzantısının ana diskle yıldızdan yaklaşık 30 AU'da kesilmesi bekleniyor.[40] İkincil disk, eğimli bir yörüngede devasa bir gezegen tarafından birincil diskten madde çıkartılarak üretilebilir ve gezegende hizalanmış bir yörüngede hareket etmesine neden olabilir.[41]",Orbit,"2006'da, sistemin Hubble Uzay Teleskobu'nun Araştırmalar için Gelişmiş Kamerası ile görüntülenmesi, ana diske yaklaşık 5 ° eğimli ve yıldızdan en az 130 AU uzanan bir ikincil toz diskinin varlığını ortaya çıkarmıştır.[40] İkincil disk asimetriktir: güneybatı uzantısı daha kavislidir ve kuzeydoğudan daha az eğimlidir. Görüntüleme 80 AU Beta Pictoris'teki ana ve sekonder diskleri birbirinden ayırmak için yeterli değildi, ancak toz diskinin kuzeydoğu uzantısının ana diskle yıldızdan yaklaşık 30 AU'da kesilmesi bekleniyor.[40] İkincil disk, eğimli bir yörüngede devasa bir gezegen tarafından birincil diskten madde çıkartılarak üretilebilir ve gezegende hizalanmış bir yörüngede hareket etmesine neden olabilir.[41]"
mwmQ_453,,"Studies made with the NASA Far Ultraviolet Spectroscopic Explorer have discovered that the disk around Beta Pictoris contains an extreme overabundance of carbon-rich gas.[42] This helps stabilize the disk against radiation pressure which would otherwise blow the material away into interstellar space.[42] Currently, there are two suggested explanations for the origin of the carbon overabundance. Beta Pictoris might be in the process of forming exotic carbon-rich planets, in contrast to the terrestrial planets in the Solar System, which are rich in oxygen instead of carbon.[43] Alternatively it may be passing through an unknown phase that might also have occurred early in the development of the Solar System: in the Solar System there are carbon-rich meteorites known as enstatite chondrites, which may have formed in a carbon-rich environment. It has also been proposed that Jupiter may have formed around a carbon-rich core.[43]","NASA Far Ultraviyole Spektroskopik Gezgini ile yapılan araştırmalar, Beta Pictoris çevresindeki diskin, karbon açısından zengin bir gaz fazlasıyla abartılı olduğunu keşfetti..[42] Bu, diskin ışın basıncına karşı stabilize edilmesine yardımcı olur, aksi takdirde bu malzeme, yıldızlararası boşluğa.[42] Şu anda, karbon abartılılığının kaynağı için önerilen iki açıklama var. Beta Pictoris, Güneş Sistemi'ndeki, karbon yerine oksijen bakımından zengin karasal gezegenlerin aksine, egzotik karbon açısından zengin gezegenler oluşturma sürecinde olabilir.[43] Alternatif olarak, Güneş Sistemi'nin gelişmesinin erken safhalarında meydana gelebilecek bilinmeyen bir aşamadan geçebilir: Güneş Sisteminde, karbon açısından zengin bir ortamda oluşmuş enstatit kondritleri olarak bilinen karbon açısından zengin göktaşları vardır. Jüpiter'in karbon açısından zengin bir çekirdeğin etrafında oluşmuş olabileceği de ileri sürülmüştür.[43]",Orbit,"NASA Far Ultraviyole Spektroskopik Gezgini ile yapılan araştırmalar, Beta Pictoris çevresindeki diskin, karbon açısından zengin bir gaz fazlasıyla abartılı olduğunu keşfetti..[42] Bu, diskin ışın basıncına karşı stabilize edilmesine yardımcı olur, aksi takdirde bu malzeme, yıldızlararası boşluğa.[Şu anda, karbon abartılılığının kaynağı için önerilen iki açıklama var. Beta Pictoris, Güneş Sistemi'ndeki, karbon yerine oksijen bakımından zengin karasal gezegenlerin aksine, egzotik karbon açısından zengin gezegenler oluşturma sürecinde olabilir.[43] Alternatif olarak, Güneş Sistemi'nin gelişmesinin erken safhalarında meydana gelebilecek bilinmeyen bir aşamadan geçebilir: Güneş Sisteminde, karbon açısından zengin bir ortamda oluşmuş enstatit kondritleri olarak bilinen karbon açısından zengin göktaşları vardır. Jüpiter'in karbon açısından zengin bir çekirdeğin etrafında oluşmuş olabileceği de ileri sürülmüştür[43]."
mwsQ_490,,"Observations in 2004 revealed the presence of an inner belt containing silicate material at a distance of 6.4 AU from the star. Silicate material was also detected at 16 and 30 AU from the star, with a lack of dust between 6.4 and 16 AU providing evidence that a massive planet may be orbiting in this region.[45][46] Magnesium-rich olivine has also been detected, strikingly similar to that found in the Solar System comets and different from the olivine found in Solar System asteroids.[47] Olivine crystals can only form closer than 10 AU from the star; therefore they have been transported to the belt after formation, probably by radial mixing.[47]","2004 yılında yapılan gözlemlerde, yıldızdan 6.4 AU uzaklıktaki silikat materyali içeren bir iç kuşağın varlığı ortaya çıkmıştır. Silikat malzeme de 6.4 ve 16 AU arasında toz eksikliği ile yıldızdan 16 ve 30 AU'da tespit edildi, büyük bir gezegenin bu bölgede yörüngede olduğunu kanıtlıyordu.[45][46] Magnezyumdan zengin olivin de tespit edildi, Güneş Sistemi kuyruklu yıldızlarında bulunan ve Güneş Sistemi asteroitlerinde bulunan olivinden farklı olarak çarpıcı şekilde benzerdi..[47] Olivin kristalleri yıldızdan sadece 10 AU'dan daha yakın olabilir; Bu nedenle oluştuktan sonra kemere muhtemelen radyal karıştırma ile taşınırlar.[47]",Orbit,"2004 yılında yapılan gözlemlerde, yıldızdan 6.4 AU uzaklıktaki silikat materyali içeren bir iç kuşağın varlığı ortaya çıkmıştır. Silikat malzeme de 6.4 ve 16 AU arasında toz eksikliği ile yıldızdan 16 ve 30 AU'da tespit edildi, büyük bir gezegenin bu bölgede yörüngede olduğunu kanıtlıyordu.[45][46] Magnezyumdan zengin olivin de tespit edildi, Güneş Sistemi kuyruklu yıldızlarında bulunan ve Güneş Sistemi asteroitlerinde bulunan olivinden farklı olarak çarpıcı şekilde benzerdi..[47] Olivin kristalleri yıldızdan sadece 10 AU'dan daha yakın olabilir; Bu nedenle oluştuktan sonra kemere muhtemelen radyal karıştırma ile taşınırlar.[47]"
